Id,Name,ShortDetail,LongDetail,RegularPrice,OfferPrice,Image,URL
50,Áo kiểu Mango 13000828 tay bèo xanh ngọc in chữ,"<ul><li>Thành phần vải: 100% Cotton</li><li>Kiểu cổ tròn, tay ngắn phối bèo nữ tính</li><li>Màu xanh ngọc, họa tiết hoa và bướm thu hút</li><li>Dễ dàng mix với các trang phục thời trang</li><li>100% hàng chính hãng, sản xuất tại nước thứ 3</li></ul>","<p><strong>Áo kiểu Mango 13000828 tay bèo xanh ngọc in chữ</strong> sở hữu thiết kế nữ tính với kiểu dáng tay ngắn phối bèo tinh tế, màu xanh ngọc in họa tiết hoa và bướm tạo điểm nhấn thu hút, cho bạn gái dễ dàng mix với các trang phục để thể hiện phong cách, cá tính riêng. <strong>Mango</strong> cũng khá chú trọng đến việc lựa chọn chất liệu, sao cho sản phẩm vừa có form chuẩn, vừa cho độ bền cao. </p><p style=""text-align: center;""><img alt=""Áo kiểu Mango 13000828 tay bèo xanh ngọc in chữ"" data-src=""https://cdn02.static-adayroi.com/0/2017/10/19/1508401034114_7010325.jpeg"" style=""height:650px; width:450px""/></p><p><strong>Hướng dẫn bảo quản</strong></p><ul><li>Giặt máy ở nhiệt độ tối đa 30 độ C</li><li>Không được tẩy</li><li>Ủi ở nhiệt độ tối đa 110 độ C</li><li>Được giặt khô</li><li>Không được sấy khô</li></ul><p><strong>Thông tin thương hiệu</strong></p><p>Thương hiệu Mango được hai anh em Isak Andic và Nahman Andic thành lập vào năm 1984 với cửa hàng đầu tiên đặt tại Barcelona’s Paseo de Gracia, Tây Ban Nha. Năm 1992, Mango có 100 cửa hiệu tại Tây Ban Nha và khai trương 2 cửa hiệu đầu tiên tại Bồ Đào Nha. Năm 1995, thương hiệu lần đầu tiên ra mắt website online và hệ thống bán quần áo trực tuyến. Đến năm 1997, Mango có cửa hàng tại kinh đô thời trang Paris, Pháp. Hiện tại, Mango có tổng cộng 12,200 nhân viên với hơn 2000 cửa hiệu trên toàn thế giới. Chính thức du nhập vào Việt Nam năm 2004, Mango nhanh chóng mang đến làn gió mới với xu hướng thời trang năng động, hiện đại và cá tính. Đây là thương hiệu tầm trung rất được yêu thích. Ngoài quần áo, giày dép, nước hoa… Mango còn phát triển dòng sản phẩm phụ kiện thời trang như túi xách, ví, kính mát, đồng hồ…</p>",299000,0,https://media-ak.static-adayroi.com/762_1100/90/hd2/hb5/13156014882846.jpg,https://www.adayroi.com/ao-kieu-mango-13000828-tay-beo-xanh-ngoc-in-chu-hang-chinh-hang-p-PRI1296925?offer=PRI1296925_SNG
51,Áo kiểu Mango 13073652 hai dây thắt nơ vai màu trắng,"<ul><li>Thành phần vải: 100% Cotton</li><li>Thiết kế hai dây nhún thun</li><li>Thắt nơ vai một bên tạo điểm nhấn</li><li>Form suông nhẹ thoải mái</li><li>Đường may chắc chắn, tỉ mỉ</li><li>Xuất xứ: Việt Nam, Ấn Độ, Cambodia,.. (Xuất xứ khác nhau tùy theo từng lô hàng)</li></ul>","<p><strong>Áo kiểu Mango 13073652 hai dây thắt nơ vai màu trắng</strong> với thiết kế kiểu dáng cùng gam màu thời trang, mang đến cho bạn nữ sự trẻ trung, nữ tính nhưng cũng không kém phần sành điệu. Bên cạnh đó, áo được may từ chất liệu vải cao cấp, đường may chắc chắn và tỉ mỉ không chỉ đem lại sự thoải mái và dễ chịu khi mặc mà còn giúp sản phẩm có độ bền cao khi sử dụng.</p><p><strong>Hướng dẫn bảo quản</strong></p><ul><li>Giặt máy ở nhiệt độ tối đa 30 độ C</li><li>Không được tẩy</li><li>Ủi ở nhiệt độ tối đa 110 độ C</li><li>Không được giặt khô</li><li>Không được sấy khô</li></ul><p><strong>Thông tin thương hiệu</strong></p><p>Thương hiệu Mango được hai anh em Isak Andic và Nahman Andic thành lập vào năm 1984 với cửa hàng đầu tiên đặt tại Barcelona’s Paseo de Gracia, Tây Ban Nha. Năm 1992, Mango có 100 cửa hiệu tại Tây Ban Nha và khai trương 2 cửa hiệu đầu tiên tại Bồ Đào Nha. Năm 1995, thương hiệu lần đầu tiên ra mắt website online và hệ thống bán quần áo trực tuyến. Đến năm 1997, Mango có cửa hàng tại kinh đô thời trang Paris, Pháp. Hiện tại, Mango có tổng cộng 12,200 nhân viên với hơn 2000 cửa hiệu trên toàn thế giới. Chính thức du nhập vào Việt Nam năm 2004, Mango nhanh chóng mang đến làn gió mới với xu hướng thời trang năng động, hiện đại và cá tính. Đây là thương hiệu tầm trung rất được yêu thích. Ngoài quần áo, giày dép, nước hoa… Mango còn phát triển dòng sản phẩm phụ kiện thời trang như túi xách, ví, kính mát, đồng hồ…</p>",399000,0,https://media-ak.static-adayroi.com/762_1100/90/images/h33/h6c/15492626350110.jpg,https://www.adayroi.com/ao-kieu-mango-13073652-hai-day-that-no-vai-mau-trang-p-452016?offer=452016_SNG
52,Áo kiểu Mango 13023746 màu vàng tay cánh tiên,"<ul><li>Thành phần vải: 100% Cotton</li><li>Kiểu dáng suông hiện đại, cổ tròn, tay cánh tiên</li><li>Gam màu nổi bật</li><li>100% hàng chính hãng, sản xuất tại nước thứ 3</li></ul>","<p>Hướng dẫn bảo quản</p><ul><li>Giặt máy ở nhiệt độ tối đa 30 độ C </li><li>Không được tẩy </li><li>Ủi ở nhiệt độ tối đa 110 độ C </li><li>Không được giặt khô </li><li>Không được sấy khô </li></ul><p>Thông tin thương hiệu</p><p>Thương hiệu Mango được hai anh em Isak Andic và Nahman Andic thành lập vào năm 1984 với cửa hàng đầu tiên đặt tại Barcelona’s Paseo de Gracia, Tây Ban Nha. Năm 1992, Mango có 100 cửa hiệu tại Tây Ban Nha và khai trương 2 cửa hiệu đầu tiên tại Bồ Đào Nha. Năm 1995, thương hiệu lần đầu tiên ra mắt website online và hệ thống bán quần áo trực tuyến. Đến năm 1997, Mango có cửa hàng tại kinh đô thời trang Paris, Pháp. Hiện tại, Mango có tổng cộng 12,200 nhân viên với hơn 2000 cửa hiệu trên toàn thế giới. Chính thức du nhập vào Việt Nam năm 2004, Mango nhanh chóng mang đến làn gió mới với xu hướng thời trang năng động, hiện đại và cá tính. Đây là thương hiệu tầm trung rất được yêu thích. Ngoài quần áo, giày dép, nước hoa… Mango còn phát triển dòng sản phẩm phụ kiện thời trang như túi xách, ví, kính mát, đồng hồ…</p><p> </p>",299000,0,https://media-ak.static-adayroi.com/762_1100/90/h73/h77/14149479235614.jpg,https://www.adayroi.com/ao-kieu-mango-13023746-mau-vang-tay-canh-tien-p-PRI1272216?offer=PRI1272216_SNG
53,Áo kiểu The One Fashion ADV1271TR màu trắng cổ phối ren,"<ul><li>Chất liệu vải Polyester pha </li><li>Cổ đức, tay lỡ phối gấu tay </li><li>Cổ áo phối ren </li><li>Xuất xứ: Việt Nam </li><li>Size người mẫu mặc: M. Số đo người mẫu: 79 - 63 - 89 - 174 (cm) </li></ul>","<p>Áo kiểu The One Fashion ADV1271TR màu trắng cổ phối ren được thiết kế dựa trên chất liệu mềm mại, mang tới vẻ tha thướt nhẹ nhàng cho phái nữ. Kiểu dáng áo hiện đại, với những chi tiết và họa tiết cách điệu, tạo điểm nhấn hài hòa cho tổng thể trang phục.</p><p><strong>Hướng dẫn bảo quản</strong></p><ul><li>Không nên giặt với nước nóng ở nhiệt độ trên 40 độ C</li><li>Không sử dụng thuốc tẩy hay bột giặt có chất tẩy mạnh</li><li>Tránh ngâm quần áo với xà phòng thời gian quá lâu</li><li>Nên phơi mặt vải trái và tránh ánh nắng trực tiếp</li></ul><p><strong>Thông tin thương hiệu</strong></p><p>The One Fashion là một thương hiệu thời trang công sở dành cho nữ giới mang phong cách nữ tính, thanh lịch. Thời gian qua, với đội ngũ nhân viên dày dạn kinh nghiệm và lòng yêu nghề, The One Fashion đã liên tiếp cho ra đời những bộ sưu tập mới mang đường nét thanh lịch, quyến rũ, làm tôn lên nét đẹp của người phụ nữ hiện đại và tạo ra xu hướng mới trong giới đam mê thời trang. Hiện tại, The One Fashion vẫn không ngững mở rộng hệ thống cửa hàng tại khắp các thành phố lớn trên cả nước và trở thành điểm đến quen thuộc của nhiều phái đẹp.</p>",168000,0,https://media-ak.static-adayroi.com/762_1100/90/h8d/h26/13066423795742.jpg,https://www.adayroi.com/ao-kieu-the-one-fashion-adv1271tr-mau-trang-co-phoi-ren-p-PRI1089746?offer=PRI1089746_F4H
54,Áo vải đũi The One Fashion AGB1083TR1 màu trắng đính hoa,"<ul><li>Chất liệu vải thô đũi  </li><li>Cổ tròn, tay ngắn </li><li>Thân trước phối ren đính hoa </li><li>Xuất xứ: Việt Nam </li><li>Size người mẫu mặc: M. Số đo người mẫu: 79 - 63 - 89 - 174 (cm) </li></ul>","<p>Áo vải đũi The One Fashion AGB1083TR1 màu trắng đính hoa được thiết kế dựa trên chất liệu mềm mại, mang tới vẻ tha thướt nhẹ nhàng cho phái nữ. Kiểu dáng áo hiện đại, với những chi tiết và họa tiết cách điệu, tạo điểm nhấn hài hòa cho tổng thể trang phục.</p><p><strong>Hướng dẫn bảo quản</strong></p><ul><li>Không nên giặt với nước nóng ở nhiệt độ trên 40 độ C</li><li>Không sử dụng thuốc tẩy hay bột giặt có chất tẩy mạnh</li><li>Tránh ngâm quần áo với xà phòng thời gian quá lâu</li><li>Nên phơi mặt vải trái và tránh ánh nắng trực tiếp</li></ul><p><strong>Thông tin thương hiệu</strong></p><p>The One Fashion là một thương hiệu thời trang công sở dành cho nữ giới mang phong cách nữ tính, thanh lịch. Thời gian qua, với đội ngũ nhân viên dày dạn kinh nghiệm và lòng yêu nghề, The One Fashion đã liên tiếp cho ra đời những bộ sưu tập mới mang đường nét thanh lịch, quyến rũ, làm tôn lên nét đẹp của người phụ nữ hiện đại và tạo ra xu hướng mới trong giới đam mê thời trang. Hiện tại, The One Fashion vẫn không ngững mở rộng hệ thống cửa hàng tại khắp các thành phố lớn trên cả nước và trở thành điểm đến quen thuộc của nhiều phái đẹp.</p>",168000,0,https://media-ak.static-adayroi.com/762_1100/90/h2c/h35/13065129328670.jpg,https://www.adayroi.com/ao-vai-dui-the-one-fashion-agb1083tr1-mau-trang-dinh-hoa-p-PRI1090165?offer=PRI1090165_F4H
55,Áo sơ mi H:CONNECT tay dài màu trắng phối họa tiết,"<ul><li>Chất liệu vải Cotton mềm mại, bền đẹp</li><li>Kiểu dáng cổ bẻ, tay dài thanh lịch</li><li>Vạt bầu, phối họa tiết nhỏ tinh tế</li><li>Đường may chắc chắn, tỉ mỉ</li><li>Xuất xứ: Hàn Quốc</li></ul>","<p style=""text-align: justify;""><strong>Áo sơ mi H:CONNECT tay dài màu trắng phối họa tiết</strong> được thiết kế theo phong cách thời trang Hàn Quốc trẻ trung, hiện đại nhưng cũng không kém phần duyên dáng, nữ tính. Áo sử dụng chất liệu vải Cotton mềm mại, bền đẹp cùng kiểu dáng sơ mi cổ bẻ, tay dài thanh lịch, phối họa tiết tinh tế, bạn gái có thể dễ dàng kết hợp cùng nhiều kiểu quần, chân váy để thể hiện cá tính, gu thẩm mỹ riêng.</p><p style=""text-align: justify;""><strong>Hướng dẫn bảo quản  </strong></p><ul><li style=""text-align: justify;"">Giặt máy ở chế độ nhẹ, ưu tiên giặt tay, nước không quá 30 độ C</li><li style=""text-align: justify;"">Không tẩy</li><li style=""text-align: justify;"">Sấy khô ở nhiệt độ thấp</li><li style=""text-align: justify;"">Ủi ở nhiệt độ thấp</li><li style=""text-align: justify;"">Không phơi trực tiếp dưới ánh nắng mặt trời</li></ul><p style=""text-align: justify;""><strong>Thông tin thương hiệu</strong></p><p style=""text-align: justify;"">H:CONNECT là nhãn hàng thời trang hướng đến sự hiện đại, dành cho những ai mong muốn thể hiện cá tính riêng của bản thân, có lòng đam mê với thời trang và đặc biệt yêu thích phong cách thời trang Hàn Quốc. H:CONNECT là một nhãn hiệu đương đại toàn cầu với sự kết nối chặt chẽ giữa phong cách thời trang đặc sắc và hiện đại. H:CONNECT hứa hẹn sẽ mang đến những sản phẩm chất lượng cao, theo sát xu hướng thời trang thế giới, phù hợp nhu cầu thiết yếu và bán với mức giá phải chăng. H:CONNECT được các ngôi sao K-Pop hàng đầu ưa chuộng như Girl's Generation, U-EE, BoA, f(x) và Shinee, đồng thời, trở thành điềm đến cho các tín đồ thời trang yêu thích sự thanh lịch, hiện đại.</p>",299000,0,https://media-ak.static-adayroi.com/762_1100/90/h68/haa/16201163538462.jpg,https://www.adayroi.com/ao-so-mi-h-connect-tay-dai-mau-trang-phoi-hoa-tiet-p-1189335?offer=1189335_153106
56,Áo giữ nhiệt Vicci cổ 3cm màu tím hồng,None,"<p style=""text-align: justify;""><strong>Áo gi</strong><strong>ữ nhiệt Vicci </strong><strong>cổ 3cm </strong><strong>màu tím hồng</strong> được may từ sợi vải đặc biệt có khả năng chuyển đổi hơi nước thành năng lượng nhiệt, tầng không khí giữa các sợi vải giúp nhiệt không bị thoát ra ngoài, giữ ấm cơ thể tốt, không bai dão khi giặt. Sản phẩm được thiết kế đơn giản, đường chỉ may tỉ mỉ, tinh tế, bề mặt vải êm mềm mang đến cho bạn cảm giác thoải mái tối đa.</p><p style=""text-align: justify;""><strong>H</strong><strong>ướng dẫn </strong><strong>bảo quản</strong></p><p style=""text-align: justify;"">- Giặt với nước ở nhiệt độ thường (30 độ C)<br/> - Tẩy thuốc không chứa Clo<br/> - Phơi thường không sấy, không rũ vải<br/> - Sấy thường ở nhiệt độ thấp<br/> - Ủi thường ở nhiệt độ thấp (110 độ C)</p><p style=""text-align: justify;""><strong>Thông tin thương hiệu</strong></p><p style=""text-align: justify;"">Vicci là thương hiệu thời trang chuyên thiết kế và sản xuất các sản phẩm thời trang nam nữ. Với chất lượng cao cùng mẫu mã đa dạng, thời trang Vicci đang ngày càng có chỗ đứng vững chắc trên thị thường Việt Nam. Vicci cam kết không ngừng sáng tạo, đi trước đón đầu, đáp ứng nhu cầu thị trường và làm hài lòng khách hàng.</p>",89000,0,https://media-ak.static-adayroi.com/762_1100/90/h31/hea/16722788286494.jpg,https://www.adayroi.com/ao-giu-nhiet-vicci-co-3cm-mau-tim-hong-p-2073639?offer=2073639_M6J
57,Áo kiểu nữ H:CONNECT viền ren màu đen,"<ul><li style=""text-align: justify;"">Chất liệu vải Cotton mềm mại</li><li style=""text-align: justify;"">Thiết kế dáng suông, tay lửng viền ren tinh tế</li><li style=""text-align: justify;"">Gam màu trung tính dễ phối trang phục</li><li style=""text-align: justify;"">Đường may chắc chắn, tỉ mỉ</li><li style=""text-align: justify;"">Xuất xứ: Hàn Quốc</li></ul>","<p style=""text-align: justify;""><strong>Áo kiểu nữ H:CONNECT viền ren màu đen​</strong> với kiểu dáng truyền thống, đơn giản kết hợp chi tiết tay viền ren lạ mắt, gam màu trung tính giúp bạn gái dễ dàng phối cùng các trang phục. Bên cạnh đó, áo được may từ chất liệu vải cao cấp, đường may chắc chắn và tỉ mỉ không chỉ đem lại sự thoải mái và dễ chịu khi mặc mà còn giúp sản phẩm có độ bền cao.<br/> Hướng dẫn bảo quản</p><ul><li style=""text-align: justify;"">Không nên giặt với nước nóng ở nhiệt độ trên 40 độ C</li><li style=""text-align: justify;"">Không sử dụng thuốc tẩy hay bột giặt có chất tẩy mạnh</li><li style=""text-align: justify;"">Tránh ngâm quần áo với xà phòng thời gian quá lâu</li><li style=""text-align: justify;"">Nên phơi mặt vải trái và tránh ánh nắng trực tiếp</li></ul><p style=""text-align: justify;"">Thông tin thương hiệu<br/> H:CONNECT là nhãn hàng thời trang hướng đến sự hiện đại, dành cho những ai mong muốn thể hiện cá tính riêng của bản thân, có lòng đam mê với thời trang và đặc biệt yêu thích phong cách thời trang Hàn Quốc. H:CONNECT là một nhãn hiệu đương đại toàn cầu với sự kết nối chặt chẽ giữa phong cách thời trang đặc sắc và hiện đại. H:CONNECT hứa hẹn sẽ mang đến những sản phẩm chất lượng cao, theo sát xu hướng thời trang thế giới, phù hợp nhu cầu thiết yếu và bán với mức giá phải chăng. H:CONNECT được các ngôi sao K-Pop hàng đầu ưa chuộng như Girl's Generation, U-EE, BoA, F(X) và Shinee; đồng thời, trở thành điểm đến cho các tín đồ thời trang yêu thích sự thanh lịch, hiện đại.</p>",299000,0,https://media-ak.static-adayroi.com/762_1100/90/hc7/h87/16314834550814.jpg,https://www.adayroi.com/ao-kieu-nu-h-connect-vien-ren-mau-den-p-1664157?offer=1664157_153106
58,Áo sơ mi kiểu Mango 83020197 tay dài 2 lớp in chữ màu trắng,"<ul><li>Thành phần vải 100% Cotton</li><li>Form áo suông hiện đại</li><li>Thân sau in chữ nổi bật, xẻ tà 2 bên</li><li>Vạt ngang, cổ bẻ, tay dài </li><li>Hàng chính hãng, sản xuất tại nước thứ 3</li></ul>","<p>Hướng dẫn bảo quản:</p><ul><li>Giặt tay ở nhiệt độ tối đa 30 độ C </li><li>Không được tẩy </li><li>Ủi ở nhiệt độ tối đa 110 độ C </li><li>Không được giặt khô </li><li>Được sấy khô </li></ul><p>Thông tin thương hiệu</p><p>Thương hiệu Mango được hai anh em Isak Andic và Nahman Andic thành lập vào năm 1984 với cửa hàng đầu tiên đặt tại Barcelona’s Paseo de Gracia, Tây Ban Nha. Năm 1992, Mango có 100 cửa hiệu tại Tây Ban Nha và khai trương 2 cửa hiệu đầu tiên tại Bồ Đào Nha. Năm 1995, thương hiệu lần đầu tiên ra mắt website online và hệ thống bán quần áo trực tuyến. Đến năm 1997, Mango có cửa hàng tại kinh đô thời trang Paris, Pháp. Hiện tại, Mango có tổng cộng 12,200 nhân viên với hơn 2000 cửa hiệu trên toàn thế giới. Chính thức du nhập vào Việt Nam năm 2004, Mango nhanh chóng mang đến làn gió mới với xu hướng thời trang năng động, hiện đại và cá tính. Đây là thương hiệu tầm trung rất được yêu thích. Ngoài quần áo, giày dép, nước hoa… Mango còn phát triển dòng sản phẩm phụ kiện thời trang như túi xách, ví, kính mát, đồng hồ…</p>",999000,0,https://media-ak.static-adayroi.com/762_1100/90/hd0/h54/9640126152734.jpg,https://www.adayroi.com/ao-so-mi-kieu-mango-83020197-tay-dai-2-lop-in-chu-mau-trang-p-PRI994666?offer=PRI994666_SNG
59,Áo cổ tròn thun lưng Md'M MD46168911-BU màu xanh dương họa tiết,"<ul><li>Thành phần vải: 100% Viscose</li><li>Áo cổ tròn, tay ngắn, cài khuy trước</li><li>Thân áo xếp li nhẹ nhàng, lưng nhún chun ôm tôn dáng, họa tiết nữ tính</li><li>Phù hợp đi dạo phố, đi làm </li></ul>","<p style=""text-align: justify;""><strong>Hướng dẫn bảo quản</strong></p><ul><li style=""text-align: justify;"">Giặt ở nhiệt độ trung bình với sản phẩm cùng màu</li><li style=""text-align: justify;"">Giặt tay hoặc giặt máy ở chế độ quay nhẹ</li><li style=""text-align: justify;"">Không dùng chất tẩy mạnh</li></ul><p style=""text-align: justify;""><strong>Thông tin thương hiệu</strong></p><p style=""text-align: justify;"">MD'M là thương hiệu thời trang cao cấp đến từ Tây Ban Nha do Công ty TNHH Modus Asia nhập khẩu, phân phối và bán lẻ. Những sản phẩm của MD'M được thiết kế mẫu mã hợp thời trang và rất đa dạng, phù hợp cho nhiều phong cách khác nhau của phái nữ. Với kiểu dáng đa dạng cùng chất liệu cao cấp, MD'M sẽ làm hài lòng người tiêu dùng bằng những sản phẩm đạt chất lượng tốt.</p><ul style=""list-style-type: disc;""></ul>",399000,0,https://media-ak.static-adayroi.com/762_1100/90/h9f/hfe/16318978129950.jpg,https://www.adayroi.com/ao-co-tron-thun-lung-md-m-md46168911-bu-mau-xanh-duong-hoa-tiet-p-1658552?offer=1658552_QKR
60,Áo giữ nhiệt Vicci màu xanh coban,"<ul><li>Được làm từ sợi vải đặc biệt, có khả năng giữ nhiệt tốt </li><li>Bề mặt vải mềm, không bai dão </li><li>Thiết kế cổ tròn, tay dài </li><li>Xuất xứ: Việt Nam </li><li>Size người mẫu mặc: M. Số đo người mẫu: 82 - 61 - 90 - 176 (cm) </li></ul>","<p><strong>Áo giữ nhiệt Vicci màu xanh coban</strong> được may từ sợi vải đặc biệt có khả năng chuyển đổi hơi nước thành năng lượng nhiệt, tầng không khí giữa các sợi vải giúp nhiệt không bị thoát ra ngoài, giữ ấm cơ thể tốt, không bai dão khi giặt. Sản phẩm được thiết kế đơn giản, đường chỉ may tỉ mỉ, tinh tế, bề mặt vải êm mềm mang đến cho bạn cảm giác thoải mái tối đa.</p><p style=""text-align: center;""><img data-src=""https://cdn02.static-adayroi.com/0/2017/10/24/1508815621502_7275326.jpg""/></p><p><strong>Hướng dẫn sử dụng</strong></p><ul><li>Giặt ở nhiệt độ thường</li><li>Tẩy thuốc không chứa Clo</li><li>Phơi thường không sấy, không rũ vải</li><li>Sấy thường ở nhiệt độ thấp</li><li>Ủi thường ở nhiệt độ thấp (110 độ C)</li></ul><p><strong>Thông tin thương hiệu</strong></p><p><strong>Vicci</strong> là thương hiệu thời trang chuyên thiết kế và sản xuất các sản phẩm thời trang nam nữ. Với chất lượng cao cùng mẫu mã đa dạng, thời trang <strong>Vicci </strong>đang ngày càng có chỗ đứng vững chắc trên thị thường Việt Nam. <strong>Vicci</strong> cam kết không ngừng sáng tạo, đi trước đón đầu, đáp ứng nhu cầu thị trường và làm hài lòng khách hàng.</p>",169000,89000,https://media-ak.static-adayroi.com/762_1100/90/h4f/h2c/13156877860894.jpg,https://www.adayroi.com/ao-giu-nhiet-vicci-mau-xanh-coban-p-PRI1299339?offer=PRI1299339_M6J
61,Áo kiểu Mango 13003755 màu trắng tay phồng,"<ul><li>Thành phần vải: 100% Cotton</li><li>Kiểu dáng cổ V, tay ngắn phồng ấn tượng</li><li>Form suông hiện đại</li><li>Đường may chắc chắn, tỉ mỉ</li><li>100% hàng chính hãng, sản xuất tại nước thứ 3</li></ul>","<p><strong>Áo kiểu Mango 13003755 màu trắng tay phồng​</strong> sở hữu thiết kế thời trang với cổ V, tay phồng nữ tính, Form suông hiện đại cùng màu sắc trang nhã giúp bạn gái dễ dàng phối cùng nhiều kiểu trang phục khác nhau để thể hiện phong cách riêng. Sản phẩm được may từ chất liệu vải cao cấp, vừa giúp lên form chuẩn vừa mang lại cảm giác thoải mái khi mặc.</p><p><strong>Hướng dẫn bảo quản</strong></p><ul><li>Giặt máy ở nhiệt độ tối đa 30 độ C </li><li>Không được tẩy </li><li>Ủi ở nhiệt độ tối đa 110 độ C </li><li>Được giặt khô </li><li>Không được sấy khô </li></ul><p><strong>Thông tin thương hiệu</strong></p><p>Thương hiệu Mango được hai anh em Isak Andic và Nahman Andic thành lập vào năm 1984 với cửa hàng đầu tiên đặt tại Barcelona’s Paseo de Gracia, Tây Ban Nha. Năm 1992, Mango có 100 cửa hiệu tại Tây Ban Nha và khai trương 2 cửa hiệu đầu tiên tại Bồ Đào Nha. Năm 1995, thương hiệu lần đầu tiên ra mắt website online và hệ thống bán quần áo trực tuyến. Đến năm 1997, Mango có cửa hàng tại kinh đô thời trang Paris, Pháp. Hiện tại, Mango có tổng cộng 12,200 nhân viên với hơn 2000 cửa hiệu trên toàn thế giới. Chính thức du nhập vào Việt Nam năm 2004, Mango nhanh chóng mang đến làn gió mới với xu hướng thời trang năng động, hiện đại và cá tính. Đây là thương hiệu tầm trung rất được yêu thích. Ngoài quần áo, giày dép, nước hoa… Mango còn phát triển dòng sản phẩm phụ kiện thời trang như túi xách, ví, kính mát, đồng hồ…</p>",299000,0,https://media-ak.static-adayroi.com/762_1100/90/h23/h28/13157231656990.jpg,https://www.adayroi.com/ao-kieu-mango-13003755-mau-trang-tay-phong-p-PRI1302240?offer=PRI1302240_SNG
62,Áo kiểu Mango 83053033 bẹt vai sọc xanh dương,"<ul><li>Thành phần vải: 100% Cotton</li><li>Thiết kế bẹt vai, tay lửng nữ tính</li><li>Sọc xanh dương phối trắng thời trang   </li><li>Hàng 100% chính hãng, sản xuất tại nước thứ 3</li></ul>","<p><strong>Hướng dẫn bảo quản</strong></p><ul><li>Giặt máy ở nhiệt độ tối đa 30 độ C</li><li>Không được tẩy</li><li>Ủi ở nhiệt độ tối đa 110 độ C</li><li>Không được sấy khô</li></ul><p><strong>Thông tin thương hiệu</strong></p><p>Thương hiệu Mango được hai anh em Isak Andic và Nahman Andic thành lập vào năm 1984 với cửa hàng đầu tiên đặt tại Barcelona’s Paseo de Gracia, Tây Ban Nha. Năm 1992, Mango có 100 cửa hiệu tại Tây Ban Nha và khai trương 2 cửa hiệu đầu tiên tại Bồ Đào Nha. Năm 1995, thương hiệu lần đầu tiên ra mắt website online và hệ thống bán quần áo trực tuyến. Đến năm 1997, Mango có cửa hàng tại kinh đô thời trang Paris, Pháp. Hiện tại, Mango có tổng cộng 12,200 nhân viên với hơn 2000 cửa hiệu trên toàn thế giới. Chính thức du nhập vào Việt Nam năm 2004, Mango nhanh chóng mang đến làn gió mới với xu hướng thời trang năng động, hiện đại và cá tính. Đây là thương hiệu tầm trung rất được yêu thích. Ngoài quần áo, giày dép, nước hoa… Mango còn phát triển dòng sản phẩm phụ kiện thời trang như túi xách, ví, kính mát, đồng hồ...</p>",999000,0,https://media-ak.static-adayroi.com/762_1100/90/h99/h4b/9518061256734.jpg,https://www.adayroi.com/ao-kieu-mango-83053033-bet-vai-soc-xanh-duong-p-PRI1055665?offer=PRI1055665_SNG
63,Áo sơ mi Mango 83070068 sát nách xanh da trời phối họa tiết,"<ul><li>Chất liệu 100% Cotton</li><li>Cổ sơ mi, thiết kế không tay</li><li>In họa tiết tạo điểm nhấn</li><li>Đường may tỉ mỉ, chắc chắn</li><li>Hàng 100% chính hãng, sản xuất tại nước thứ 3</li></ul>","<p>Thương hiệu Mango được hai anh em Isak Andic và Nahman Andic thành lập vào năm 1984 với cửa hàng đầu tiên đặt tại Barcelona’s Paseo de Gracia, Tây Ban Nha. Năm 1992, Mango có 100 cửa hiệu tại Tây Ban Nha và khai trương 2 cửa hiệu đầu tiên tại Bồ Đào Nha. Năm 1995, thương hiệu lần đầu tiên ra mắt website online và hệ thống bán quần áo trực tuyến. Đến năm 1997, Mango có cửa hàng tại kinh đô thời trang Paris, Pháp. Hiện tại, Mango có tổng cộng 12,200 nhân viên với hơn 2000 cửa hiệu trên toàn thế giới. Chính thức du nhập vào Việt Nam năm 2004, Mango nhanh chóng mang đến làn gió mới với xu hướng thời trang năng động, hiện đại và cá tính. Đây là thương hiệu tầm trung rất được yêu thích. Ngoài quần áo, giày dép, nước hoa… Mango còn phát triển dòng sản phẩm phụ kiện thời trang như túi xách, ví, kính mát, đồng hồ…</p><p><strong>Hướng dẫn bảo quản</strong></p><ul><li>Giặt máy ở nhiệt độ tối đa 30 độ C </li><li>Không được tẩy </li><li>Ủi ở nhiệt độ tối đa 110 độ C </li><li>Hạn chế giặt khô </li><li>Không được sấy khô </li></ul>",1299000,0,https://media-ak.static-adayroi.com/762_1100/90/h0f/h03/9639970734110.jpg,https://www.adayroi.com/ao-so-mi-mango-83070068-sat-nach-xanh-da-troi-phoi-hoa-tiet-p-PRI995212?offer=PRI995212_SNG
